date,close,volume,open,high,low
11/10/2015,104.18,4443215,104.09,104.65,103.87
11/9/2015,104.4,4126196,104.29,104.58,104.19
11/6/2015,104.1,8828874,104.17,104.42,104.02
11/5/2015,105.64,5925022,106.01,106.1,105.58
11/4/2015,105.97,7606678,107.02,107.09,105.92
11/3/2015,106.98,7119963,107.79,107.8094,106.68
11/2/2015,108.59,5836303,108.64,108.84,108.46
10/30/2015,109.3,5542937,109.5,109.58,109.06
10/29/2015,109.72,5150785,110.23,110.6,109.66
10/28/2015,110.78,8197151,112.68,113.25,110.31
10/27/2015,111.68,2644127,111.31,111.81,111.29
10/26/2015,111.43,2570909,111.73,111.98,111.33
10/23/2015,111.5,4868331,111.81,111.84,110.9601
10/22/2015,111.69,3434025,111.52,112.21,111.43
10/21/2015,111.73,3905908,112.37,112.37,111.41
10/20/2015,112.73,4891065,112.38,113.09,112.38
10/19/2015,112.02,3957633,112.64,112.69,111.89
10/16/2015,112.49,6733170,113.24,113.44,112.43
10/15/2015,113.29,14083040,113.2,113.99,112.94
10/14/2015,113.81,10207270,112.63,113.95,112.3
10/13/2015,111.86,5146332,111.36,111.87,111.28
10/12/2015,111.31,6254987,111.67,111.7324,111.01
10/9/2015,110.87,7905030,110.54,111.05,110.23
10/8/2015,109.14,5036464,109.16,110.27,109.06
10/7/2015,109.7,5355339,109.75,110.14,109.34
10/6/2015,109.86,7510831,109.8,110.26,109.63
10/5/2015,108.77,5489027,109.14,109.38,108.46
10/2/2015,108.99,7720297,108.54,109.3199,108.54
10/1/2015,106.73,4277442,106.98,107.21,106.63
9/30/2015,106.86,7399542,106.78,107.075,106.47
9/29/2015,107.98,4019450,108.24,108.69,107.88
9/28/2015,108.42,3807536,108.37,108.91,108.27
9/25/2015,109.81,5190202,109.87,110.03,109.55
9/24/2015,110.49,11014390,109.67,110.82,109.63
9/23/2015,108.22,2737697,108.54,108.64,108.2
9/22/2015,107.79,5481787,107.58,107.96,107.44
9/21/2015,108.53,4096780,108.49,108.66,108.328
9/18/2015,109.21,6792321,109.1,109.38,108.82
9/17/2015,108.41,8398335,107.07,108.58,106.96
